year,quarter,date,entity,assets,credit_loss_allowances,res_mortgages_open,other_adj_equity,fiduciary_activities,total_nii,tr_comm,investment_banking_fees,FI01650,res_mortgages_closed,net_servicing_fees,insurcance_commissions,ng_other_assets,net_sec_income,ng_other_real_estate,rent_other_real_estate,total_tr,check_printing_fees,earnings_life_insurance,atm_fees,safe_deposit_rent,service_charges,net_change_fair_value,card_interchange_fees,vc_rev,tr_int_rt_exp,tr_foreign_ex,tr_credit,tr_equity,ng_sale_loans,ng_credit_deriv,sale_mutual_funds,ng_assets_fv,other_nii,name,rssd9002,ID_RSSD,D_DT_START,D_DT_END,NM_SHORT,DOMESTIC_IND,rank
2008,4,08Q4,1249196,122745454,27192,272.5,0,12676,113145,1761,13745,-5646,305,0,11984,1810,-1572,-196,104100,252112,0,8068,4651,0,0,0,49808,-3506,1975,0,0,0,0,0,5466,0,201432,1249196,3606542,1249196,6/1/2008,12/31/2008,TD BANKNORTH,Y,18
2008,4,08Q4,1070345,119763812,184373.5,-64279,0,38666,158130,48983,51525,3711,-182966,6,9735,37646,-22034,2129,402699,548230,0,-20409,11223,0,0,0,63853,16107,28501,0,4152,223,0,0,24848,3840,14613,1070345,1070345,1070345,12/31/2008,9/29/2009,FIFTH THIRD BC,Y,19
2008,4,08Q4,1068025,105231004,56503.5,2708.5,0,62796,90165,30578,95319,-8379,-840,-1316,1663,3831,-5268,-31680,159563,396432,0,32930,0,0,0,0,26242,14547,20101,-3049,-6328,5307,10555,35788,28262,0,-3617,1068025,1068025,1068025,12/31/2008,12/29/9999,KEYCORP,Y,20
2008,4,08Q4,1245415,88258094,8665,2505,0,24376,39548,24627,50154,0,1933,10016,452,-94200,95,950,2586,60537,0,11989,5123,0,0,0,7763,38842,2145,-16360,0,0,0,0,3522,0,2622,1245415,1245415,1245415,12/31/2008,7/5/2011,HARRIS FC,Y,21
2008,4,08Q4,1199611,82053626,17391,8,0,488028,24270,254219,282,0,6,0,0,4,31,756,77765,845361,0,0,0,0,0,0,0,19616,234603,0,0,0,0,20548,7621,0,-1713,1199611,1199611,1199611,12/31/2008,7/20/2011,NORTHERN TR CORP,Y,22
2008,4,08Q4,1025608,79858266,0,1562.5,0,9891,64654,15225,14019,0,414,0,8750,1675,-1194,687,55136,169257,0,7140,3471,0,0,0,19742,12399,2819,10,-3,0,0,0,11417,0,0,1025608,1025608,1025608,12/31/2008,12/29/9999,BANCWEST CORP,Y,23
2008,4,08Q4,1378434,70121446,118374,55,0,22161,73444,14988,23651,6774,116,0,656,1541,-32,-312,37456,180443,0,1035,1343,0,0,0,7493,7225,10360,185,-2782,0,0,0,13945,0,1000451,1378434,1378434,1378434,12/31/2008,9/30/2011,UNIONBANCAL CORP,Y,24
2008,4,08Q4,1199844,67912580,39172.5,159.5,0,46151,55355,-4679,13270,-301,608,0,2488,96,-2791,223,54671,165091,0,8975,5651,0,0,0,13200,4622,8829,-18643,412,101,0,0,4857,0,133148,1199844,1199844,1199844,12/31/2008,12/29/9999,COMERICA,Y,25
2009,1,09Q1,1073757,2323415454,1130536,-967473.5,49763.5,375427,1938882,5604025,3711549,-5872,2049973,748987,687618,1420237,14783,-349036,4388654,20585227,0,173672,0,0,0,1928492,944968,2017993,624257,1696524,638238,627013,-21,192894,329110,-734243,3593,1073757,1073757,1073757,1/1/2009,4/26/2009,BANK OF AMER CORP,Y,1
2009,1,09Q1,1039502,2079188000,637000,14000,0,1420000,1371000,2489000,2359000,-488000,362000,615000,94000,38000,-65000,3000,3219000,11417000,0,0,0,0,0,486000,558000,1804000,748000,419000,366000,-848000,-23000,-600000,517000,-94000,-674000,1039502,1039502,1039502,12/31/2008,10/13/2011,JPMORGAN CHASE & CO,Y,2
2009,1,09Q1,1951350,1822578000,917500,657500,0,342000,170000,4226000,2550000,-536000,764000,135000,755000,300000,-90000,403000,2773000,11792000,0,0,0,0,0,0,206000,4803000,890000,1077000,699000,-3243000,4000,0,246000,1443000,-3925000,1951350,1951350,1951350,12/31/2008,6/30/2011,CITIGROUP,Y,3
2009,1,09Q1,1120754,1285891000,631500,512000,35000,410000,1394000,787000,1805000,-101000,864000,115000,581000,318000,-37000,17000,3657000,9810000,0,0,0,0,0,1663000,768000,385000,127000,3000,37000,235000,8000,0,774000,-1624000,-3596000,1120754,1120754,1120754,2/2/2009,4/24/2009,WELLS FARGO & CO,Y,4
2009,1,09Q1,2380443,925987000,0,40500,0,9000,0,5748000,2774000,-1312000,81000,2000,91000,0,6000,1000,0,7400000,0,0,0,0,0,0,0,654000,977000,1044000,1676000,1397000,0,0,192000,-1712000,-3000,2380443,2380443,2380443,11/28/2008,8/13/2009,GOLDMAN SACHS GROUP THE,Y,5
2009,1,09Q1,2162966,626023000,0,1000,0,7000,0,912000,2555000,0,34000,0,14000,0,-1000,11000,-506000,3026000,0,0,0,0,0,0,0,551000,568000,-304000,907000,-810000,0,0,122000,0,371000,2162966,2162966,2162966,9/23/2008,6/30/2010,MORGAN STANLEY,Y,6
2009,1,09Q1,2945824,491406527,0,-55894.5,0,0,5669,11938,0,0,34262,0,7575160,78527,-25050,-93269,122064,7709301,0,0,0,92478,0,0,0,14038,0,-2100,0,0,0,89614,690300,390172,13052,2945824,2945824,2945824,12/31/2008,1/13/2013,METLIFE,Y,7
2009,1,09Q1,3232316,401824818,171818,-249288.5,0,20867,58044,229210,180290,0,-19047,27657,106826,-164129,7606,31218,5338317,5816859,0,0,0,0,0,3893562,0,546624,277156,28479,24207,-647256,0,-5237,19986,93577,9487,3232316,3232316,3232316,12/31/2008,12/31/2009,HSBC NORTH AMER HOLD,Y,8
2009,1,09Q1,2816906,368367000,17500,-138500,0,200000,18000,269000,421000,0,0,47000,1000,0,0,-6000,259000,1209000,0,0,0,0,0,-117000,0,-16000,31000,183000,64000,7000,0,-34000,81000,-30000,2500000,2816906,2816906,2816906,12/31/2008,1/31/2012,TAUNUS CORP,Y,9
2009,1,09Q1,2914521,360975814,0,32548.5,0,0,0,232688,686449,0,37862,0,9146,10983,-676,0,102838,1079290,0,0,0,0,0,0,43184,15428,15428,155549,38569,7714,81750,0,0,-213129,20564,2914521,2914521,2914521,12/31/2008,10/31/2010,BARCLAYS GROUP US,Y,10
2009,1,09Q1,1069778,286472490,335823,186243,3376.5,134955,385629,-13690,148880,-115748,566855,8730,34640,122011,-43693,105170,312458,1646197,0,39345,41081,0,0,0,98348,-27282,19692,4216,0,-10316,-10284,0,66436,56443,69047,1069778,1069778,1069778,12/31/2008,8/21/2009,PNC FNCL SVC GROUP,Y,11
2009,1,09Q1,1119794,263624000,141500,67000,0,234000,363000,37000,88000,-30000,19000,3000,15000,116000,-5000,7000,1137000,1984000,0,41000,102000,0,0,35000,256000,19000,19000,0,0,-1000,-1000,35000,85000,-147000,28000,1119794,1119794,1119794,12/31/2008,12/29/9999,U S BC,Y,12
2009,1,09Q1,3587146,203883000,102000,0,0,1517000,102000,307000,440000,-20000,0,0,1000,-4000,0,0,90000,2433000,0,0,0,0,0,0,0,80000,219000,10000,0,-2000,0,0,259000,4000,-93000,3587146,3587146,3587146,12/31/2008,1/15/2010,BANK OF NY MELLON CORP,Y,13
2009,1,09Q1,1562859,179551000,5000,87000,-500,0,0,-12000,0,0,-20000,-99000,923000,295000,-74000,0,2435000,3448000,0,0,0,0,0,0,0,-12000,0,0,0,0,0,2,0,-168000,1243000,1562859,1562859,1562859,12/24/2008,6/29/2009,GMAC LLC,Y,14
2009,1,09Q1,1131787,179216454,28842,-107095,0,116010,206394,-28777,99530,0,83352,16717,16393,62104,-30331,2946,566076,1110414,0,0,33247,0,0,136070,66272,-4154,8363,11029,0,-44015,0,2761,38249,262547,0,1131787,1131787,1131787,12/31/2008,12/29/9999,SUNTRUST BK,Y,15
2009,1,09Q1,2277860,177387459,56072.5,20403,-205,6048,87320,4921,16129,-15736,239953,231235,900,5897,-4410,-1222,493051,1064086,0,0,0,0,0,0,140090,4590,331,0,0,0,0,0,13743,-98475,0,2277860,2277860,2277860,2/27/2009,7/29/2009,CAPITAL ONE FC,Y,16
2009,1,09Q1,1132449,167540952,54112,0,0,6148,166294,8571,19456,-11702,59699,0,506,-3741,-2328,-39,161075,403939,0,12035,24999,0,0,0,61798,7900,671,0,0,0,0,0,19455,20363,0,1132449,1132449,1132449,12/31/2008,3/25/2012,CITIZENS FNCL GROUP,Y,17
2009,1,09Q1,1111435,144857705,22252,0,0,968797,1074,109972,100916,0,0,0,0,0,0,77,243177,1424013,0,0,0,0,0,0,0,-80393,190388,-24,0,1,1,0,46266,0,0,1111435,1111435,1111435,12/31/2008,12/29/9999,STATE STREET CORP,Y,18
2009,1,09Q1,1074156,143424861,35679.5,214898,0,31691,156445,11483,81612,-3,8393,0,252062,90990,-15133,-665,248370,865245,6767,26022,11641,0,2937,-5455,21458,13500,1311,0,0,-3328,0,0,17539,-5455,1863,1074156,1074156,1074156,12/31/2008,7/31/2012,BB&T CORP,Y,19
2009,1,09Q1,3242838,141950436,80043,-13993.5,0,45804,197833,46110,186201,0,35082,0,30336,21655,-18990,-1763,456224,998492,0,15300,0,0,0,0,70797,49912,867,-4669,0,0,353,0,36846,19858,0,3242838,3242838,3242838,12/31/2008,12/29/9999,REGIONS FC,Y,20
2009,1,09Q1,1249196,128655155,32392,332.5,0,11386,110887,1314,12196,-1797,213,0,14843,987,-616,-22,97738,247129,0,7150,0,0,4055,0,51622,16,1298,0,0,0,0,0,5620,0,1249475,1249196,3606542,1249196,1/1/2009,10/30/2009,T D BANKNORTH,Y,21
2009,1,09Q1,1275216,120164228,0,0,0,0,3,0,0,301,0,140666,98452,0,0,16549,4217431,4473402,0,0,0,0,0,0,3066281,0,0,0,0,0,0,0,0,0,257909,1275216,1275216,1275216,11/13/2008,12/29/9999,AMERICAN EXPRESS CO,Y,22
2009,1,09Q1,1070345,119312668,238862.5,-43172,0,40096,142284,33831,47080,-7385,-64047,5,13867,142978,-14148,17713,309178,661452,0,-42806,0,0,0,0,60140,9353,21506,0,2170,802,0,0,23592,-10129,11106,1070345,1070345,1070345,12/31/2008,9/29/2009,FIFTH THIRD BC,Y,23
2009,1,09Q1,1068025,98371305,53866,4321.5,0,53062,81567,15198,90488,-40667,3580,-971,1999,8609,-2760,25931,267752,503788,0,27087,0,0,0,0,25015,19670,13208,-1051,2854,-19483,-19483,70418,29596,0,4470,1068025,1068025,1068025,12/31/2008,12/29/9999,KEYCORP,Y,24
2009,1,09Q1,1025608,79714574,0,3190,0,10789,64348,10287,13326,0,3020,0,9306,2811,-3641,896,47926,159068,0,8410,3494,4274,1688,0,18776,7703,2584,1,-1,0,0,0,11124,0,0,1025608,1025608,1025608,12/31/2008,12/29/9999,BANCWEST CORP,Y,25
2009,2,09Q2,1073757,2256059674,1558713.5,2516023.5,-11783.5,387630,2176629,1701693,3984658,1748,2513393,43508,662704,11191,-39657,3999032,314421,15756950,0,148985,0,0,0,-4199171,1073865,2230218,-241840,-531171,-8393,252879,45,-1013629,323502,774281,576000,1073757,1073757,1073757,4/27/2009,6/30/2009,BANK OF AMER CORP,Y,1
2009,2,09Q2,1039502,2026642000,692000,23000,0,1565000,1408000,3155000,3134000,-58000,362000,454000,108000,152000,-28000,8000,2443000,12703000,0,0,0,0,0,193000,653000,1367000,855000,597000,359000,-23000,-69000,-1955000,528000,2011000,6193000,1039502,1039502,1039502,12/31/2008,10/13/2011,JPMORGAN CHASE & CO,Y,2
2009,2,09Q2,1951350,1851914000,1014500,681500,0,303000,156000,1493000,2593000,182000,2185000,-912000,745000,280000,-35000,10589000,-611000,16968000,0,0,0,0,0,0,329000,142000,838000,-161000,129000,545000,0,0,165000,3978000,138000,1951350,1951350,1951350,12/31/2008,6/30/2011,CITIGROUP,Y,3
2009,2,09Q2,1120754,1284176000,530000,1017000,36000,427000,1448000,749000,1986000,-88000,775000,105000,595000,520000,-25000,7000,3827000,10326000,0,0,0,0,0,722000,844000,541000,132000,-33000,69000,40000,-16000,0,774000,2430000,58000,1120754,1120754,1120754,4/25/2009,10/31/2009,WELLS FARGO & CO,Y,4
2009,2,09Q2,2380443,890137000,0,80500,0,18000,0,7570000,3388000,420000,79000,12000,113000,-8000,-5000,-3000,0,11584000,0,0,0,0,0,0,0,4205000,-1398000,1798000,1465000,1500000,0,0,201000,578000,3000,2380443,2380443,2380443,11/28/2008,8/13/2009,GOLDMAN SACHS GROUP THE,Y,5
2009,2,09Q2,2162966,676957000,0,1500,0,7000,0,2176000,3481000,0,47000,17000,31000,3000,1000,-7000,145000,5901000,0,0,0,0,0,0,0,1765000,233000,1999000,263000,-2084000,0,0,257000,0,1953000,2162966,2162966,2162966,9/23/2008,6/30/2010,MORGAN STANLEY,Y,6
2009,2,09Q2,2945824,509457014,511,118163,0,0,4612,125066,0,0,32439,0,7780061,290605,22798,-253480,-2494582,5507519,0,0,0,88993,0,0,0,36487,0,88579,0,0,0,-208849,746110,876098,-13052,2945824,2945824,2945824,12/31/2008,1/13/2013,METLIFE,Y,7
2009,2,09Q2,3232316,383820898,164496.5,15130.5,0,19977,54258,82739,102337,0,121238,3664,92867,-202740,32597,-989,-3738162,-3432214,0,0,0,0,0,-4696513,280876,-995025,561049,-36333,5907,547141,0,-86824,15323,135288,-68230,3232316,3232316,3232316,12/31/2008,12/31/2009,HSBC NORTH AMER HOLD,Y,8
2009,2,09Q2,2816906,366350000,15500,73500,0,178000,21000,720000,531000,0,0,100000,1000,2000,0,-8000,568000,2113000,0,0,0,0,0,-23000,0,352000,223000,99000,66000,-20000,0,40000,86000,601000,0,2816906,2816906,2816906,12/31/2008,1/31/2012,TAUNUS CORP,Y,9
2009,2,09Q2,2914521,342529638,0,30768.5,0,0,0,-837064,964394,0,32701,0,10249,-4793,-686,0,120881,285682,0,0,0,0,0,0,49226,392069,-30520,-993859,-68754,-136000,-63910,0,0,-2154955,147197,2914521,2914521,2914521,12/31/2008,10/31/2010,BARCLAYS GROUP US,Y,10
2009,2,09Q2,1069778,279788303,323362,208271,11544,154220,205201,94294,323631,-26952,-10388,7830,34295,124968,-10999,1352,837882,1735334,0,45215,46394,0,0,0,106169,83118,-432,4009,0,7599,5508,-8856,57382,48220,-56506,1069778,1069778,1069778,12/31/2008,8/21/2009,PNC FNCL SVC GROUP,Y,11
2009,2,09Q2,1119794,265560000,176000,214500,0,246000,392000,65000,85000,-18000,61000,3000,15000,253000,-4000,4000,969000,2071000,0,41000,104000,0,0,-99000,259000,12000,16000,0,0,37000,37000,-34000,80000,20000,14000,1119794,1119794,1119794,12/31/2008,12/29/9999,U S BC,Y,12
2009,2,09Q2,3587146,203246000,91500,0,0,1600000,107000,234000,442000,-9000,0,0,1000,0,0,0,155000,2530000,0,72000,0,0,0,0,0,42000,239000,3000,0,-50000,-44000,0,254000,1000,-212000,3587146,3587146,3587146,12/31/2008,1/15/2010,BANK OF NY MELLON CORP,Y,13
2009,2,09Q2,1562859,181250000,13000,234500,1500,0,0,63000,0,0,230000,11000,859000,-349000,-50000,21000,1627000,2412000,0,0,0,0,0,0,0,63000,0,0,0,0,0,-2,0,999000,4000,1562859,1562859,1562859,6/30/2009,5/9/2010,GMAC,Y,14
2009,2,09Q2,1131787,176854034,29386.5,122658,0,117007,210224,65063,117494,0,139637,14944,16238,-130663,-36148,1709,624917,1140422,0,0,35874,0,0,-95083,71483,38512,8509,17464,0,578,0,6865,31516,250925,164927,1131787,1131787,1131787,12/31/2008,12/29/9999,SUNTRUST BK,Y,15
2009,2,09Q2,2277860,171911307,65908,31066,-555.5,5660,102296,5322,22093,-1316,245511,141412,1100,-5568,-6235,-784,653284,1162775,0,0,0,0,0,0,126703,4838,484,0,0,0,0,0,14366,-92540,0,2277860,2277860,2277860,2/27/2009,7/29/2009,CAPITAL ONE FC,Y,16
2009,2,09Q2,1132449,153304291,56058,0,0,6428,175843,4511,19281,-2201,109502,0,867,9353,-2993,-223,188438,508806,0,12040,26122,0,0,0,56296,4968,-457,0,0,0,0,0,19169,-16692,0,1132449,1132449,1132449,12/31/2008,3/25/2012,CITIZENS FNCL GROUP,Y,17
2009,2,09Q2,1111435,152921189,25002,0,0,1024183,1032,182173,128728,0,0,0,0,0,0,392,191159,1527667,0,0,0,0,0,0,0,-8015,190180,9,0,-1,-1,0,40588,0,0,1111435,1111435,1111435,12/31/2008,12/29/9999,STATE STREET CORP,Y,18
2009,2,09Q2,1074156,152398410,43937,192194,0,33505,167170,32616,92343,-264,12711,0,281993,158432,-32055,-541,194714,940624,7874,27168,13648,0,2699,63961,23589,47818,1177,0,0,-16379,0,0,16367,63961,1328,1074156,1074156,1074156,12/31/2008,7/31/2012,BB&T CORP,Y,19
2009,2,09Q2,3242838,142824610,80423,49401.5,0,47749,209486,-3574,251351,0,77249,0,28487,-8568,-16745,10333,474883,1070651,0,16648,0,0,0,0,78210,-18634,10292,4768,0,0,-353,0,36275,-37626,0,3242838,3242838,3242838,12/31/2008,12/29/9999,REGIONS FC,Y,20
2009,2,09Q2,1249196,131355762,40865.5,369,0,11318,115466,2,5454,-3362,172,0,14268,2027,1284,768,98542,245939,0,7049,0,0,3902,0,55943,0,2,0,0,0,0,0,5309,0,401524,1249196,3606542,1249196,1/1/2009,10/30/2009,T D BANKNORTH,Y,21
2009,2,09Q2,1275216,116806045,0,0,0,0,2,0,0,-840,0,-1974,99857,0,0,7399,4492761,4597205,0,0,0,0,0,0,3304854,0,0,0,0,0,0,0,0,0,41159,1275216,1275216,1275216,11/13/2008,12/29/9999,AMERICAN EXPRESS CO,Y,22
2009,2,09Q2,1070345,115983653,262501,153817,0,37613,157689,25313,47351,-2955,54490,7,16230,206040,-12838,-7993,1965978,2486925,0,42806,0,0,0,0,66362,8248,21096,-5440,1450,-41,0,0,22657,-55960,9006,1070345,1070345,1070345,12/31/2008,9/29/2009,FIFTH THIRD BC,Y,23
2009,2,09Q2,1068025,98389472,59543.5,6707,0,40316,83144,1270,106678,-5918,8355,-3858,2214,828,-11858,37609,311521,570301,0,25223,0,0,0,0,27054,-8886,12863,-671,1268,-3304,-3304,0,18473,0,18891,1068025,1068025,1068025,12/31/2008,12/29/9999,KEYCORP,Y,24
2009,2,09Q2,1025608,75962799,1226,5552,0,9196,64621,4544,12747,0,5034,0,8294,2654,-1964,2094,52102,159322,0,9786,4291,3493,1869,0,20124,1958,2586,0,0,0,0,0,9957,0,0,1025608,1025608,1025608,12/31/2008,12/29/9999,BANCWEST CORP,Y,25
2009,3,09Q3,1073757,2252813550,1200627,1316817.5,-61621,369813,2316415,3334607,3935721,796,809943,-305418,706778,897497,7171,17370,1293670,13384363,0,175458,0,0,0,925028,986203,-1325240,370592,596493,499291,3193471,23,-353390,316030,1427313,-66,1073757,1073757,1073757,7/1/2009,11/1/2009,BANK OF AMER CORP,Y,1
2009,3,09Q3,1039502,2041009000,783500,23500,0,748000,1436000,3700000,3590000,160000,380000,475000,102000,79000,18000,183000,3019000,13890000,0,639000,0,0,0,884000,630000,1401000,771000,521000,267000,740000,-27000,-1061000,548000,2479000,-98000,1039502,1039502,1039502,12/31/2008,10/13/2011,JPMORGAN CHASE & CO,Y,2
2009,3,09Q3,1951350,1893370000,1078000,468500,0,218000,167000,1116000,1660000,-75000,476000,-142000,763000,212000,-20000,-8000,4290000,8657000,0,0,0,0,0,0,309000,392000,658000,-366000,162000,270000,0,0,94000,1533000,-2706000,1951350,1951350,1951350,12/31/2008,6/30/2011,CITIGROUP,Y,3
2009,3,09Q3,1120754,1228625000,497500,1353500,34500,440000,1478000,622000,2062000,-81000,1890000,14000,468000,476000,-31000,4000,3202000,10544000,0,0,0,0,0,1542000,862000,639000,119000,70000,62000,-268000,-12000,0,836000,-640000,79000,1120754,1120754,1120754,4/25/2009,10/31/2009,WELLS FARGO & CO,Y,4
2009,3,09Q3,2380443,882423000,0,80500,0,10000,0,6513000,2795000,1163000,81000,7000,128000,-12000,-19000,4000,0,10670000,0,0,0,0,0,0,0,2307000,-1728000,2982000,847000,2105000,0,0,207000,996000,-1100000,2380443,2380443,2380443,8/14/2009,2/28/2010,GOLDMAN SACHS GROUP THE,Y,5
2009,3,09Q3,2162966,769503000,1500,503.5,0,12000,0,3125000,4427000,0,21000,-3000,70000,3000,-4000,-1000,446000,8096000,0,-5000,0,0,0,0,24000,1126000,330000,574000,438000,657000,0,0,514000,0,203000,2162966,2162966,2162966,9/23/2008,6/30/2010,MORGAN STANLEY,Y,6
2009,3,09Q3,2945824,535192209,1467.5,294622,0,0,-10162,142476,0,0,75207,0,7963540,208706,2712,-44829,-988981,7348669,0,0,0,76677,0,0,0,30913,0,121818,0,-10255,0,-99314,804162,413427,0,2945824,2945824,2945824,12/31/2008,1/13/2013,METLIFE,Y,7
2009,3,09Q3,2914521,403507429,0,28360,0,0,0,-341026,302167,0,31207,0,10731,2015,0,0,192280,197374,0,0,0,0,0,0,55447,321746,-8004,-528811,-29653,-96304,-11042,0,0,-427623,182770,2914521,2914521,2914521,12/31/2008,10/31/2010,BARCLAYS GROUP US,Y,8
2009,3,09Q3,3232316,390657817,166073,1109,0,19358,57496,361778,130993,0,-26240,22501,93201,-67596,36834,6710,-275794,359241,0,0,0,0,0,-1450534,143370,444125,41670,-31069,2969,-95917,0,-56707,15684,154567,5135,3232316,3232316,3232316,12/31/2008,12/31/2009,HSBC NORTH AMER HOLD,Y,9
2009,3,09Q3,2816906,368225000,19500,105500,0,233000,23000,661000,502000,0,0,110000,0,-21000,0,-8000,1024000,2524000,0,0,0,0,0,-22000,0,-118000,193000,448000,3000,135000,0,-8000,91000,260000,0,2816906,2816906,2816906,12/31/2008,1/31/2012,TAUNUS CORP,Y,10
2009,3,09Q3,1069778,271449905,321546,39363,15240,145938,464589,30108,39289,37556,646748,8372,30302,-116550,-13387,19911,482367,1775243,0,42584,47764,0,0,-289446,105820,3601,39561,-8559,0,-4495,-2304,-6716,61938,205105,37133,1069778,1069778,1069778,8/22/2009,11/6/2009,PNC FNCL SVC GROUP,Y,11
2009,3,09Q3,1119794,265058000,177500,316000,0,248000,397000,23000,72000,1000,122000,1000,17000,214000,-4000,0,1077000,2168000,0,48000,103000,0,0,64000,267000,8000,15000,0,0,0,0,-5000,68000,95000,-125000,1119794,1119794,1119794,12/31/2008,12/29/9999,U S BC,Y,12
2009,3,09Q3,3587146,212470000,118500,1000,0,1605000,103000,246000,381000,8000,0,0,1000,9000,0,0,220000,2573000,0,42000,0,0,0,0,0,86000,190000,-1000,0,-29000,-26000,0,237000,1000,-135000,3587146,3587146,3587146,12/31/2008,1/15/2010,BANK OF NY MELLON CORP,Y,13
2009,3,09Q3,1562859,178257000,16000,343000,6500,0,0,137000,0,0,261000,55000,21000,191000,35000,209000,1351000,2260000,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,-155000,0,1562859,1562859,1562859,6/30/2009,5/9/2010,GMAC,Y,14
2009,3,09Q3,1131787,172814097,36650,21912.5,0,118874,219071,67207,111284,0,57331,15420,16312,-215729,-72146,5788,373591,697003,0,0,37220,0,0,-154073,72394,49824,10473,3987,0,2923,0,7633,28414,32452,8726,1131787,1131787,1131787,12/31/2008,12/29/9999,SUNTRUST BK,Y,15
2009,3,09Q3,2277860,168503921,74533,31424.5,-37,5813,109613,2265,17940,-30722,269413,497671,994,-742,3533,-21293,505577,1360062,0,0,0,0,0,0,122585,1602,663,0,0,0,0,0,12708,14979,0,2277860,2277860,2277860,7/30/2009,2/16/2012,CAPITAL ONE FC,Y,16
2009,3,09Q3,1074156,165329114,82478,173850.5,0,36071,180178,19526,89120,5,16926,0,254136,92979,-91513,-1583,220716,816561,8081,26861,13964,0,2943,-7727,26608,18232,1294,0,0,0,0,0,19511,-7727,94,1074156,1074156,1074156,12/31/2008,7/31/2012,BB&T CORP,Y,17
2009,3,09Q3,1111435,162730469,25002,0,0,984464,930,160709,125231,0,0,0,0,0,0,769,198905,1471008,0,0,0,0,0,0,0,6756,153951,2,0,0,0,0,49312,0,2069,1111435,1111435,1111435,12/31/2008,12/29/9999,STATE STREET CORP,Y,18
2009,3,09Q3,1132449,150538243,58990,0,0,6201,185189,-16129,20551,-923,79300,0,1392,14183,-983,-64,154123,442840,0,13201,22959,0,0,0,25286,-1487,-14642,0,0,0,0,0,20496,3281,0,1132449,1132449,1132449,12/31/2008,3/25/2012,CITIZENS FNCL GROUP,Y,19
2009,3,09Q3,3242838,140169410,91624.5,53617.5,0,49351,221883,2515,243415,0,77265,0,27259,-14413,-53309,15095,135005,704066,0,21067,0,0,0,0,78918,1357,1158,0,0,0,353,0,29272,27479,0,3242838,3242838,3242838,12/31/2008,12/29/9999,REGIONS FC,Y,20
2009,3,09Q3,1249196,138987370,51327.5,512,0,11908,126225,0,4329,-1360,92,0,13140,955,-4002,-74,112248,263461,0,7123,0,0,3656,0,36832,0,0,0,0,0,0,0,3952,0,303075,1249196,3606542,1249196,1/1/2009,10/30/2009,T D BANKNORTH,Y,21
2009,3,09Q3,1275216,120433373,0,0,0,0,3,0,0,-379,0,71012,111008,0,0,-43946,4585602,4723300,0,0,0,0,0,0,3373162,0,0,0,0,0,0,0,0,0,-251258,1275216,1275216,1275216,11/13/2008,12/29/9999,AMERICAN EXPRESS CO,Y,22
2009,3,09Q3,1070345,110740377,290714.5,167577.5,0,38399,159772,17495,46416,-1352,-14473,12,12591,87556,-22491,2152,471388,797465,0,0,0,0,0,-87392,66785,7879,16959,-8027,777,-93,0,0,21567,-21303,11541,1070345,1070345,1070345,9/30/2009,12/29/9999,FIFTH THIRD BC,Y,23
2009,3,09Q3,1068025,96985260,79693,7288,0,47643,83127,-28704,104096,-1727,-3893,-26,1752,-586,-50358,16917,145061,313302,0,25305,0,0,0,0,28981,-29774,10811,-732,859,-9868,-9868,0,20720,0,-5026,1068025,1068025,1068025,12/31/2008,12/29/9999,KEYCORP,Y,24
2009,3,09Q3,1378434,78153220,169374.5,99,0,20182,74887,10507,22351,8115,88,0,911,-4144,462,-316,42595,175638,0,0,1376,-144,0,0,8559,1508,9164,901,-1066,0,0,0,7856,0,2000000,1378434,1378434,1378434,12/31/2008,9/30/2011,UNIONBANCAL CORP,Y,25
2009,4,09Q4,1073757,2231472659,1320250,716319,-37377.5,517951,2019074,1426792,4202253,770,5915400,-117801,702859,-4094738,36219,4927,2209942,12823648,0,184458,0,0,0,-1462018,1051427,221698,218555,279493,347131,359915,193,-357804,312759,379323,-6886,1073757,1073757,1073757,11/2/2009,12/29/9999,BANK OF AMER CORP,Y,1
2009,4,09Q4,1039502,2031989000,880000,21000,0,1392000,1374000,526000,3380000,312000,360000,556000,113000,12000,-16000,26000,2440000,10475000,0,169000,0,0,0,651000,667000,-891000,-57000,519000,278000,677000,-3932000,3616000,543000,1472000,418000,1039502,1039502,1039502,12/31/2008,10/13/2011,JPMORGAN CHASE & CO,Y,2
2009,4,09Q4,1951350,1862392000,1115500,289500,0,193000,157000,-2387000,1655000,43000,1463000,41000,757000,255000,-25000,329000,-7788000,-5307000,0,0,0,0,0,1655000,325000,-1262000,376000,-884000,-66000,-551000,0,0,93000,1903000,-1089000,1951350,1951350,1951350,12/31/2008,6/30/2011,CITIGROUP,Y,3
2009,4,09Q4,1120754,1243646000,507500,1850000,31500,455000,1421000,516000,2150000,226000,2103000,3000,482000,85000,-8000,-27000,3457000,10863000,0,739000,0,0,0,1063000,845000,79000,142000,-6000,72000,229000,-6000,0,760000,1882000,1350000,1120754,1120754,1120754,11/1/2009,3/19/2010,WELLS FARGO & CO,Y,4
2009,4,09Q4,2380443,849262000,0,62500,0,8000,0,3521000,3673000,397000,45000,30000,110000,0,-3000,3000,0,7784000,0,0,0,0,0,0,0,-532000,1467000,808000,896000,882000,0,0,215000,204000,0,2380443,2380443,2380443,8/14/2009,2/28/2010,GOLDMAN SACHS GROUP THE,Y,5
